word,reading,example,,,level,meaning
決定,けってい,会長は田中氏にけってい。,,,8,"decision, determination"
決意,けつい,謎の少女C.C.から手に入れた絶対順守の力ギアスを使い  ゼロは再び抗いをけついする,,,8,"decision, determination, resolution"
血,ち,歯を磨いても歯茎からちが出にくくなった気がする  地味な,,,8,"blood, consanguinity"
出血,しゅっけつ,銃創としゅっけつによる多臓器不全です,,,8,"bleeding, haemorrhage"
県,けん,何よ ちゅららぎ君  人の名前を沖縄けんの方言みたいに呼ぶな！  僕の名前は阿良々木だ あ… ってそりゃ八九寺の芸風だろうが,,,8,prefecture (of Japan)
県内,けんない,けんないでもっとも古い交番,,,8,within the prefecture
金庫,きんこ,ホテルのきんこに貴重品を入れたよ。,,,8,"safe, strongbox"
車庫,しゃこ,くるまをしゃこに入れておきました。,,,8,"garage, carport, depot (trains, buses, etc.)"
湖,みずうみ,みずうみでスケートをした。,,,8,lake
向こう,むこう,友達はむこうにいます。,,,8,opposite side
方向,ほうこう,あの人たちは皆、同じほうこうを見ている。,,,8,"direction, orientation"
幸い,さいわい,さいわい、電車に嵐の影響はなかった。,,,8,"happiness, blessedness"
幸せ,しあわせ,良い友達がいて私はしあわせだ。,,,8,"happiness, good fortune, luck, blessing"
幸福,こうふく,彼女はこうふくな日々を過ごしているわ。,,,8,"happiness, blessedness, joy, well-being"
港,みなと,みなとに船が着きました。,,,8,"harbour, harbor, port"
空港,くうこう,くうこうまでリムジンバスで行った。,,,8,airport
記号,きごう,地図にはいろいろなきごうが使われているのね。,,,8,"symbol, code, sign, notation"
根,ね,この木のねはとても太いな。,,,8,root
根気,こんき,正確無比に 最善手を打ち続けるしかない  こんきの勝負,,,8,patience
祭,まつり,彼女はまつりが大好きです。,,,8,"festival, feast"
祭日,さいじつ,うちの会社はさいじつは休みです。,,,8,"national holiday, festival day"
坂,さか,このさかを上るのはすごくきついね。,,,8,"slope, hill"
皿,さら,さらにケーキを載せました。,,,8,"plate, dish"
仕える,つかえる,そして捨てられた場所から拾って来たのが  この神社につかえる千人の巫女たちなのだよ,,,8,"to serve, to work for, to attend"
仕事,しごと,それがこのしごとの鉄則ですか  いや 俺の経験則だ,,,8,"work, job, business"
使う,つかう,このパソコンをつかってください。,,,8,to use
大使館,たいしかん,彼はたいしかんに勤めています。,,,8,embassy
始め,はじめ,作業をはじめる態勢は整っています。,,,8,"beginning, start,"
始終,しじゅう,その部屋はしじゅう、人が出入りしているね。,,,8,"continuously, from beginning to end, from first to last"
指,ゆび,彼はゆびが太い。,,,8,"finger, toe, digit"
指す,さす,時計が12時をさしてる。,,,8,to point
指定,してい,していされた席にお座りください。,,,8,"designation, specification"
死ぬ,しぬ,犬が病気でしにました。,,,8,"to die, to pass away"
死体,したい,公園でしたいが見つかったの。,,,8,"dead body, corpse, cadaver"
詩,し,彼女のしは世界中で有名になったんだ。,,,8,"poem, verse of poetry"
詩人,しじん,彼は優れたしじんです。,,,8,poet
歯,は,私のはは丈夫です。,,,8,tooth
虫歯,むしば,むしばは予防できます。,,,8,"cavity, tooth decay, decayed tooth, dental caries"
事,こと,そんなことをしてはいけません。,,,8,"thing, matter"
記事,きじ,環境問題に関するきじを読んだの。,,,8,"article, news story, report, account"
持つ,もつ,私は車をもっています。,,,8,"to hold (in one's hand), to take"
所持,しょじ,名誉で動く剣士だからこそ  四季崎の刀をしょじする名誉からは逃れられなかったのであろう,,,8,"possession, owning"
次ぐ,つぐ,彼はトップにつぐ好成績でした。,,,8,"to rank next to, to come after"
次,つぎ,つぎはいつ会いましょうか。,,,8,"next, following"
次第,しだい,連絡がありしだい出発します。,,,8,depending on as soon as
形式,けいしき,書類はけいしきを守って作ってください。,,,8,"form (as opposed to substance), formality Please maintain the format of the documents."
式,しき,先月、友達の結婚しきがあった。,,,8,"equation, formula, expression ceremony"
実る,みのる,やっと努力がみのりました。,,,8,"to bear fruit, to ripen"
実,じつ,昨日のコンサートはじつに素晴らしかったよ。,,,8,"truth, reality"
実,み,庭に柿のみがなりました。,,,8,"fruit, nut  seed"
写す,うつす,彼は友達の答えをうつした。,,,8,"to transcribe, to duplicate"
写真,しゃしん,しゃしんは良い思い出になります。,,,8,"photograph, photo"
者,もの,私は先ほど電話したものです。,,,8,person
主人公,しゅじんこう,彼女はこの小説のしゅじんこうのモデルです。,,,8,"protagonist, main character"
主,ぬし,この自転車の持ちぬしは誰ですか。,,,8,"head (of a household, etc.), leader"
取る,とる,テストでいい点をとった。,,,8,"to take, to pick up"
取引,とりひき,私たちは中国の会社ととりひきしています。,,,8,"transactions, dealings, business"
守る,まもる,この薬には胃をまもる効果がある。,,,8,"to protect, to guard"
酒,さけ,おさけは大人になってから。,,,8,"alcohol, sake"
飲酒運転,いんしゅうんてん,警察がいんしゅうんてんを取り締まっていますよ。,,,8,drunken driving
受ける,うける,彼は就職試験をうけた。,,,8,"to receive, to get"
州,しゅう,来月、隣のしゅうに引っ越します。,,,8,"state, province"
拾う,ひろう,道で財布をひろった。,,,8,"to pick up, to find, to gather"
終,つい,「変な名前ですね……おわりの空と書いてついノ空と呼ばせるのですね」,,,8,"end, final"
終わり,おわり,夏休みももうおわりだ。,,,8,the end
習う,ならう,彼は空手をならっています。,,,8,"to take lessons in, to be taught, to learn"
学習,がくしゅう,今日は野外でがくしゅうした。,,,8,"study, learning, tutorial"
集う,つどう,古くから神々のつどう地とされ  幕府すら介入が難しい自治区  出雲,,,8,"to meet, to assemble, to congregate"
集める,あつめる,弟は切手をあつめています。,,,8,"to collect, to assemble, to gather"
集合,しゅうごう,7時5分に駅でしゅうごうしましょう。,,,8,"gathering, assembly, meeting"
住む,すむ,彼は会社の近くにすんでいる。,,,8,"to live (of humans), to reside"
住所,じゅうしょ,このじゅうしょに行ってください。,,,8,"address (e.g. of house), residence, domicile"
重い,おもい,このかばんはおもいです。,,,8,"heavy, weighty"
重大,じゅうだい,じゅうだいな発表があります。,,,8,"serious, important, significant, grave, weighty"
宿,やど,「太陽から身を守るやど」としたのである,,,8,"lodging, inn, hotel"
宿題,しゅくだい,友達と一緒にしゅくだいをした。,,,8,homework
所,ところ,私は友達のところに泊まった。,,,8,"place, spot, scene"
暑い,あつい,今日はとてもあつい。,,,8,"hot (weather, etc.), warm"
助ける,たすける,彼女は病気の犬をたすけた。,,,8,"to save, to rescue"
助手,じょしゅ,資料はじょしゅに預けておいてください。,,,8,"helper, helpmeet, assistant, tutor"
勝る,まさる,私のスタンドは圧倒的に やつよりまさっているのだ,,,8,"to excel, to surpass"
勝つ,かつ,今日はヤンキースがかった。,,,8,"to win, to gain victory"
勝負,しょうぶ,しょうぶはまだ始まったばかりよ。,,,8,"victory or defeat, match, contest, game, bout"
商品,しょうひん,このしょうひんはよく売れている。,,,8,"commodity, article of commerce"
商い,あきない,そいつは の妙ちきりんな薬で  特許 取ったり あきないをしたりするより  槙島の旦那を楽しませる方がよほど有意義だと思ったんでしょうね,,,8,"trade, business, trading, dealing"
昭和,しょうわ,私の両親はしょうわ生まれです。,,,8,"Shōwa era (1926.12.25-1989.1.7), Showa era"
消える,きえる,突然、電気がきえた。,,,8,"to go out, to vanish, to disappear"
消す,けす,昼間は電気をけしてください。,,,8,"to erase, to delete"
消化,しょうか,彼はしょうか不良を起こしたんだ。,,,8,digestion He had indigestion.
章,しょう,この本の第6しょうが特に好きです。,,,8,"hapter, section"
文章,ぶんしょう,彼はぶんしょうがとてもうまい。,,,8,"writing, composition, essay"
乗る,のる,駅からはタクシーにのってください。,,,8,"to get on (train, plane, bus, ship, etc.), to get in, to board"
乗客,じょうきゃく,じょうきゃくの一人の具合が悪くなったの。,,,8,passenger
植える,うえる,庭にバラをうえました。,,,8,"to plant, to grow"
植物,しょくぶつ,休日はしょくぶつの世話をして過ごします。,,,8,"plant, vegetation"
深い,ふかい,あの池はとてもふかい。,,,8,deep profound
深夜,しんや,「だ、だってあんたがしんやにうるさいからっっ」,,,8,late at night
申す,もうす,私は鈴木ともうします。,,,8,"to say, to be called"
真ん中,まんなか,道のまんなかに人が立っている。,,,8,"middle, centre, center, mid-way"
真理,しんり,彼は人生のしんりを求めて旅に出た。,,,8,truth
神様,かみさま,かみさまにお願いしました。,,,8,God
神社,じんじゃ,京都にはじんじゃがたくさんある。,,,8,Shinto shrine
身,み,旅行中はみの安全が第一です。,,,8,body oneself
出身,しゅっしん,家内は九州しゅっしんです。,,,8,"person's origin (e.g. city, country, parentage, school)"
進む,すすむ,前にすすんでください。,,,8,"to advance, to go forward"
世,よ,やっと私の作品がよに出たの。,,,8,"world, society, age, generation"
中世,ちゅうせい,彼女はちゅうせいの音楽が好きです。,,,8,Middle Ages (in Japan esp. the Kamakura and Muromachi periods )
整う,ととのう,パーティーの準備がととのいました。,,,8,"to be ready, to be prepared, to be arranged"
整理,せいり,古い服をせいりしました。,,,8,"sorting, arrangement"
調整,ちょうせい,今、スケジュールのちょうせいをしています。,,,8,"adjustment, regulation"
昔,むかし,彼はむかしは貧乏だった。,,,8,"olden days, former"
全く,まったく,私にはまったく分かりません。,,,8,"really, truly, entirely"
全て,すべて,すべてのシステムが停止した。,,,8,"everything, all"
万全,ばんぜん,いかにばんぜんを期したシステムであろうと  それでも 不測の事態に備えた あんぜん策は 必要とされる,,,8,"perfection, flawlessness"
予想,よそう,私のよそうが当たった。,,,8,"expectation, anticipation, prediction, forecast, conjecture"
首相,しゅしょう,今のしゅしょうはあまり力がない。,,,8,"Prime Minister, Chancellor"
相手,あいて,試合のあいては誰ですか。,,,8,"companion, partner"
相談,そうだん,そうだんしたいことがあります。,,,8,"consultation, discussion"
送る,おくる,彼の家に荷物をおくりました。,,,8,"to send (a thing), to dispatch"
放送,ほうそう,その番組は来週ほうそうされます。,,,8,"broadcast, broadcasting"
息,いき,大きくいきを吸ってください。,,,8,"breath, breathing"
休息,きゅうそく,きゅうそくをとることは大切です。,,,8,"rest, relief, relaxation"
速い,はやい,彼は走るのがはやい。,,,8,"fast, quick, hasty"
早速,さっそく,ではさっそく書類をお送りします。,,,8,"at once, immediately, without delay, promptly"
家族,かぞく,うちは五人かぞくです。,,,8,"family, members of a family"
他,ほか,ほかに方法がありません。,,,8,"other (place, thing, person)"
他人,たにん,私はたにんに住所を教えたくない。,,,8,"another person, other people"
打つ,うつ,転んで膝をうちました。,,,8,"to hit, to strike"
決定打,けっていだ,けっていだを浴びて 悶絶したり 立ち上がれなくなったら あんたを殺す。,,,8,decisive blow
に対して,にたいして,姉は何にたいしても積極的です。,,,8,"towards, against, regarding, in contrast with"
一対,いっつい,「炎刀·銃」 このいっついの刀で完成形変体刀十二本　 その全てが揃ったというわけだ,,,8,"pair, couple"
反対,はんたい,私ははんたいです。,,,8,"opposition, resistance"
代わり,かわり,ごま油のかわりにオリーブ油を使いましょう。,,,8,"substitute, replacement"
時代,じだい,今は便利さとスピードのじだいだ。,,,8,"period, epoch"
代理,だいり,ご本人様ですか  だいりの者だ  委任状と署名もある,,,8,"representation, agency"
落第,らくだい,このテストに失敗したららくだいです。,,,8,"failure, dropping out of a class"
問題,もんだい,もんだいが一つあります。,,,8,"question (e.g. on a test), problem"
炭,すみ,すみと焜炉と  鍋　後  背負子はあるか,,,8,charcoal
石炭,せきたん,小屋にせきたんの山があります。,,,8,coal
短い,みじかい,彼は足がみじかい。,,,8,short
短期,たんき,明日から2週間、たんきのアルバイトをします。,,,8,short-term
対談,たいだん,雑誌にその女優のたいだんが載っていたよ。,,,8,"talk, dialogue, conversation"
着る,きる,今日はスーツをきています。,,,8,"to wear (in modern Japanese, from the shoulders down), to put on"
着く,つく,午後8時に大阪につきます。,,,8,"to arrive at, to reach"
柱,はしら,この家のはしらは太い。,,,8,"pillar, post"
電柱,でんちゅう,「で、でんちゅう切れた！？」  「いやいや、おかしいだろ！　普通切れないだろ！」,,,8,"utility pole, power pole"
注す,さす,結局、オイルをさそうといういことに落ち着きました,,,8,"to pour, to add (liquid), to serve"
注ぐ,そそぐ,みんなのグラスにジュースをそそいだよ。,,,8,to pour (into) to sprinkle on
注意,ちゅうい,車にちゅういしてください。,,,8,"caution, being careful"
丁目,ちょうめ,「えっと……ここが三ちょうめだから……」,,,8,"district of a town, city block (of irregular size)"
丁重,ていちょう,先日のダキア戦はあくまでも実弾演習  今回は戦意旺盛な諸君のため  援軍はていちょうにお断りしておいた,,,8,"polite, courteous, hospitable"
手帳,てちょう,新しいてちょうを買いました。,,,8,"notebook, memo pad"
電話帳,でんわちょう,でんわちょうを見せてください。,,,8,"telephone book, telephone directory"
調べる,しらべる,この単語の意味を辞書でしらべましょう。,,,8,"to examine, to investigate"
追う,おう,警官は怪しい男の後をおったよ。,,,8,"to chase, to run after"
定める,さだめる,税に関する新しい法律がさだめられたぞ。,,,8,"to decide, to establish, to determine"
庭,にわ,にわにバラを植えました。,,,8,"garden, yard"
家庭,かてい,彼はかていを大切にしている。,,,8,"home, family, household"
笛,ふえ,彼はふえを吹くのが上手いね。,,,8,"flute, fife, pipe"
汽笛,きてき,あっ いかん！ あれは わしらの船のきてきじゃ,,,8,steam whistle
地下鉄,ちかてつ,私はちかてつで通勤しています。,,,8,"underground train, subway"
鉄道,てつどう,日本はてつどうがとても発達しています。,,,8,"railroad, railway, rail transport"
転ぶ,ころぶ,お祖母ちゃんがお風呂場でころんだ。,,,8,"to fall down, to fall over"
山登り,やまのぼり,明日は友達とやまのぼりに行きます。,,,8,"mountain climbing, mountaineering"
登場,とうじょう,彼女のとうじょうで会場は盛り上がったね。,,,8,"entry (on stage), appearance"
登山,とざん,夏休みには家族でとざんをします。,,,8,mountain climbing
都,みやこ,私が四条さんに質問したときは  古いみやこだって言ってたから てっきりきょうとだと…,,,8,"capital, metropolis"
首都,しゅと,東京は日本のしゅとです。,,,8,"capital city, metropolis"
度,たび,このたびはご結婚おめでとうございます。,,,8,"time (three times, each time, etc.), times"
島,しま,日本はしま国です。,,,8,island territory
列島,れっとう,日本はれっとうです。,,,8,"archipelago, chain of islands"
投げる,なげる,ボールをこっちになげてください。,,,8,"to throw, to cast away"
投手,とうしゅ,ボールがとうしゅのてを離れるより先に― バットを振ったぞ 今,,,8,pitcher
湯,ゆ,お風呂のおゆが一杯です。,,,8,hot water
等,など,何をしている  一人でホテルへ入るなど 無謀,,,8,"et cetera, etc., and the like, and so forth"
等しい,ひとしい,私は株の知識がないにひとしいです。,,,8,"equal, similar, like, equivalent"
上等,じょうとう,じょうとうなワインを飲んだの。,,,8,"superior, first-class, excellent, top quality (that's) just fine!, bring it on!"
豆,まめ,今、まめを煮ています。,,,8,"beans, peas"
動く,うごく,うごかないで。,,,8,"to move, to stir, to shift"
童話,どうわ,鑢君　こんな外国のどうわを知っているかな  何だよ,,,8,fairy-tale
童心,どうしん,何なんですかね  あの人と 一緒にいるとどうしんに帰るっていうか,,,8,"child's mind, childlike innocence, naivete"
農業,のうぎょう,私はのうぎょうを勉強しています。,,,8,agriculture
農家,のうか,彼はのうかに生まれました。,,,8,"farmer, farming family"
波,なみ,今日の海はなみが穏やかです。,,,8,wave
電波,でんぱ,たぶんでんぱか何かを受信する機械だと思うけど,,,8,"electromagnetic wave, radio wave"
配る,くばる,会議で書類をくばった。,,,8,"to distribute, to deliver, to deal (cards)"
気配,けはい,けはいの消し方は　自己流かい？  素晴らしいよ　野生の獣並みだ。,,,8,"indication, sign, hint"
心配,しんぱい,明日のプレゼンテーションがしんぱいだ。,,,8,"worry, concern"
倍,ばい,以前の収入は今のばいはあった。,,,8,"twice, double"
箱,はこ,このはこは重い。,,,8,"box, case, chest"
畑,はたけ,母ははたけ仕事が好きだ。,,,8,"field (for fruits, vegetables, etc.), cultivated land"
田畑,たはた,この村にはたはたがたくさんあります。,,,8,fields (of rice and other crops)
発つ,たつ,彼は明日メキシコへたちます。,,,8,"to depart (on a plane, train, etc.)"
発音,はつおん,この単語をはつおんしてください。,,,8,pronunciation
板,いた,父は長いいたを買って来たんだ。,,,8,"board, plank"
黒板,こくばん,答えをこくばんに書いてください。,,,8,blackboard
悲しい,かなしい,その映画はとてもかなしかった。,,,8,"sad, sorrowful"
悲鳴,ひめい,外からひめいが聞こえたな。,,,8,"shriek, scream"
皮,かわ,りんごのかわをむきましたよ。,,,8,"skin, hide"
毛皮,けがわ,彼女はけがわのコートを着ていたの。,,,8,"fur, skin, pelt"
皮肉,ひにく,彼はひにくばかり言います。,,,8,"cynicism, sarcasm, irony, satire"
美しい,うつくしい,この絵はうつくしいです。,,,8,"beautiful, lovely"
美人,びじん,彼のお母さんはびじんです。,,,8,beautiful woman
鼻,はな,はながかゆいです。,,,8,nose
耳鼻科,じびか,今、じびかにかかっています。,,,8,"otolaryngology, concerning the ear, nose, and throat I go to an ENT specialist now."
筆,ふで,彼はふでで手紙を書いたの。,,,8,writing brush
万年筆,まんねんひつ,父にまんねんひつをプレゼントしました。,,,8,fountain pen
氷,こおり,グラスにこおりを入れてください。,,,8,ice shaved ice
氷雨,ひさめ,それは寒い ひさめの降る夕方 …ロージョン！,,,8,"hail, chilly chilly rain"
海氷,かいひょう,あのかいひょう船はね  特製の断熱ポリマーと超ベルチェフィルムで  ばっちりこおりをガードしているから,,,8,sea ice
表す,あらわす,私たちは万歳をして喜びをあらわしました。,,,8,"to represent, to signify, to stand for"
表,おもて,おもてに人が来ています。,,,8,surface
表紙,ひょうし,その人気アイドルが今月のひょうしだよ。,,,8,"front cover, binding"
病む,やむ,そして　そういう時  耳をやんでしまう者が出るのです,,,8,"to fall ill, to suffer from, to have something wrong with"
病,やまい,読もう 「私は今やまいにあります 多分死ぬでしょう」,,,8,"illness, disease"
秒,びょう,約5びょうで 谷底へ激突,,,8,second (unit of time)
品,ひん,それに７６５プロの連中のひんのない泣き顔を見てみたくなった,,,8,"elegance, grace, refinement"
品物,しなもの,その店は色々なしなものを売っている。,,,8,"goods, article, thing"
作品,さくひん,この絵はゴッホのさくひんだ。,,,8,"work (e.g. book, film, composition, etc.), opus"
負う,おう,僕は吸血鬼退治の専門家 三名との交渉しか請けおっていない それ以上のことは別料金だ,,,8,"to bear, to carry on one's back"
負ける,まける,私たちのチームはその試合でまけた。,,,8,"to lose, to be defeated"
大部分,だいぶぶん,絵のだいぶぶんが水に濡れてしまったな。,,,8,"most part, greater part, majority"
服,ふく,昨日、新しいふくを買った。,,,8,clothes
物,もの,彼女の家にはものがたくさんあります。,,,8,"thing, object"
平たい,ひらたい,ひらたいお皿を一枚取って。,,,8,"flat, even, level"
平ら,たいら,その建物の屋根はたいらだね。,,,8,"flatness, level, smooth, calm"
平等,びょうどう,あの先生は生徒をみなびょうどうに扱います。,,,8,"equality, impartiality, evenness"
平和,へいわ,この国はへいわです。,,,8,"peace, harmony"
返す,かえす,図書館に本をかえした。,,,8,"to return (something), to restore"
返事,へんじ,手紙のへんじを出しました。,,,8,"reply, answer, response"
勉学,べんがく,そろそろ先のことも考えてべんがくに励むようにー,,,8,"study, pursuit of knowledge"
勉強,べんきょう,私は日本語をべんきょうしています。,,,8,study
放す,はなす,公園で犬をはなしたの。,,,8,"to release, to let go"
野放し,のばなし,偽がヘマをして捕まり、デスノートの存在を知られてもまずい  あまり長くのばなしにしてばおけない…,,,8,leaving something to take care of itself
味,あじ,この料理はあじが薄い。,,,8,"flavor, flavour"
命,いのち,いのちより大切なものは無いよ。,,,8,"life, life force"
生命,せいめい,せいめいは海から始まったと言われている。,,,8,"life, existence"
運命,うんめい,うんめいには逆らえないよ。,,,8,"fate, destiny, lot"
面,つら,守ってやるって言っただろ？ 保護者づらをして,,,8,"face, mug"
面白い,おもしろい,この本は全然おもしろくなかった。,,,8,"interesting, fascinating"
顔面,がんめん,いいかい がんめんに一発でも喰らえば その場で負け,,,8,face (of person)
問い,とい,このといに答えられますか。,,,8,"question, query"
役に立つ,やくにたつ,私は人々のやくにたちたいと思っています。,,,8,"to be helpful, to be useful"
役目,やくめ,私は無事にやくめを終えたよ。,,,8,"duty, role, function"
薬,くすり,このくすりを必ず飲んでください。,,,8,medicine
火薬,かやく,かやくを使った銃の痕跡なんて久しぶりだ,,,8,"gunpowder, powder"
