word,reading,example,,,level,meaning
群がる,むらがる,賑やかに話しながら近づいて来る。 小鳥がむらがって囀るような声である。,,,6,"to swarm, to gather"
群集,ぐんしゅう,数百人のぐんしゅうが集まっているの。,,,6,"crowd, community, group"
経つ,たつ,時のたつのは早い。,,,6,"to pass (of time), to elapse"
経験,けいけん,今日の試合はいいけいけんになりました。,,,6,experience
神経,しんけい,この薬はしんけいに作用します。,,,6,nerves
潔い,いさぎよい,さっさと殺せ！  いさぎよいふりなんかしてんじゃねえよ小猫ちゃん,,,6,"manly, sportsmanlike pure ,upright"
清潔,せいけつ,彼にはせいけつなイメージがあるね。,,,6,"clean, hygienic, sanitary"
事件,じけん,町で大じけんが起こりました。,,,6,"event, affair, incident"
条件,じょうけん,このじょうけんでは厳し過ぎます。,,,6,"condition, term, requirement"
旅券,りょけん,彼らはりょけんと入国査証を持っていたはずだな  それも偽名の物をやはり偽物だったのか,,,6,passport
証券,しょうけん,しょうけんを売って資金にしようと思うの。,,,6,"securities, bonds, certificates"
検問,けんもん,憲兵に変装してけんもんを抜け  併せて エレンたちが 運ばれた場所を探り出す,,,6,"inspection, examination, check"
検査,けんさ,私は今日、目のけんさを受けます。,,,6,"inspection (e.g. customs, factory), examination"
険しい,けわしい,父の表情がけわしくなったの。,,,6,"precipitous, rugged, inaccessible"
保険,ほけん,万一のためにほけんに入ったの。,,,6,"insurance, guarantee"
減る,へる,体重がかなりへりました。,,,6,"to decrease (in size or number), to diminish"
減少,げんしょう,この国は人口がげんしょうしているわね。,,,6,"decrease, reduction, decline"
現れる,あらわれる,雲の間から太陽があらわれました。,,,6,"to appear, to come in sight"
現実,げんじつ,げんじつは予想より厳しかった。,,,6,"reality, actuality, hard fact"
現状,げんじょう,問題を解決できないのがげんじょうです。,,,6,"present condition, existing state"
限る,かぎる,このサービスは週末にかぎります,,,6,"to restrict, to limit, to confine"
制限,せいげん,彼女は食事をせいげんしています。,,,6,"restriction, restraint, limitation, limit"
個人,こじん,これは私こじんの意見です。,,,6,"individual, private person, personal, private"
個性,こせい,彼女たちはそれぞれこせいが強いですね。,,,6,"individuality, personality, idiosyncrasy"
故,ゆえ,ゆえに他国の干渉は必然です  共和国への借款から始まり、武器供与や義勇兵派兵もありうるかと,,,6,"reason, cause, circumstances"
故人,こじん,私はこじんとなったジークフリード･キルヒアイスにも  ｵｽｶｰ･ﾌｫﾝ･ﾛｲｴﾝﾀｰﾙにも遠く及ばず 才乏しき身です,,,6,"the deceased, the departed"
事故,じこ,彼はじこで怪我をしました。,,,6,"accident, incident, trouble"
保護,ほご,みんなで環境をほごしましょう。,,,6,"protection, safeguard, guardianship"
護衛,ごえい,どうしますか？  ごえいの魔導部隊に任せておけ,,,6,"guard, convoy, escort"
効く,きく,この薬はあまりよくきかないよ。,,,6,"to be effective, to show effect"
無効,むこう,このクーポンはもうむこうです。,,,6,"invalid, no effect, unavailable, illegal"
効率,こうりつ,作業のこうりつを上げるにはどうしたらいいですか。,,,6,efficiency
厚い,あつい,その辞書はとてもあつい。,,,6,"thick, deep, heavy"
温厚,おんこう,おい、お前ら おんこうな俺でも怒るときは怒るぞ  さっきから何だ？ 人のことをあんな風だとか ダメな方だとか… 失礼だろうが！,,,6,gentle
構う,かまう,子供にかまい過ぎてはいけない。,,,6,"to mind, to care about"
結構,けっこう,彼女はけっこうめがねが似合うね。,,,6,"splendid, nice sufficient, fine"
構造,こうぞう,この建物のこうぞうは複雑です。,,,6,"structure, construction, makeup"
耕す,たがやす,今さらのようだが戦いにはうんざりした  フェザーンに逃れて 開拓地でもたがやして暮らすさ,,,6,"to till, to plow, to plough, to cultivate"
水耕,すいこう,酸素供給ｼｽﾃﾑの一環でもある広大な植物ﾌﾟﾗﾝﾄ  完全な自給自足を可能にするすいこう農場と食品工場  病院 学校 スポーツ施設 娯楽施設 商店 飲食店など...,,,6,hydroponics
講堂,こうどう,全員、こうどうに集まってください。,,,6,"auditorium, lecture hall"
炭鉱,たんこう,たんこう跡じゃねぇか? 石たんでも掘るのか?,,,6,"coal mine, coal pit"
鉱物,こうぶつ,金属やガラスなのこうぶつなら何にでも化けられる,,,6,mineral
混ぜる,まぜる,カレーにヨーグルトを入れて、よくまぜてください。,,,6,"to mix, to stir, to blend"
混血,こんけつ,彼女は日本人とアメリカ人のこんけつだ,,,6,"mixed race, mixed parentage"
混雑,こんざつ,今日はデパートがこんざつしていたよ。,,,6,"congestion, crush, crowding, jam confusion, disorder"
調査,ちょうさ,私たちがその問題をちょうさしています。,,,6,"investigation, examination"
再び,ふたたび,彼はふたたびここに戻ってきた。,,,6,"again, once more, a second time"
再開,さいかい,国会がさいかいした。,,,6,"reopening, resumption, restarting"
再来年,さらいねん,次のオリンピックはさらいねんです。,,,6,year after next
妻,つま,今日はつまの誕生日だ。,,,6,wife
夫妻,ふさい,昨日の夜、社長ごふさいと食事をしました。,,,6,"man and wife, married couple"
採る,とる,この山ではきのこがとれますよ,,,6,"to take, to gather"
採用,さいよう,その会社は女性を多くさいようしている。,,,6,"use, adoption, acceptance"
採点,さいてん,先生は試験のさいてんが終わったようね。,,,6,"marking, grading, scoring"
災い,わざわい,この人たちは おいら達の町にわざわいを運んできやがった,,,6,"calamity, catastrophe, misfortune"
火災,かさい,かさいの原因は放火だそうです。,,,6,"conflagration, fire"
一際,ひときわ,数ある神誨魔械の中でも ひときわ危険な力を秘めている物と伝えられています,,,6,"conspicuously, noticeably, remarkably"
実際,じっさい,彼はじっさいにはあまり背が高くない。,,,6,"practicality, practical reality, actuality"
国際,こくさい,ここでこくさい会議が開かれます。,,,6,international
現在,げんざい,げんざいの気温は30度です。,,,6,"now, current, present, present time, as of"
罪,つみ,彼のつみは重いな。,,,6,"crime, sin, wrongdoing"
犯罪,はんざい,最近はんざいが減っています。,,,6,"crime, offence, offense"
財布,さいふ,さいふは机の下にあった。,,,6,"purse, handbag, wallet"
財産,ざいさん,彼は株でざいさんの半分を失ったの。,,,6,"property, fortune, assets"
桜,さくら,さくらは三月か四月に咲きます。,,,6,"cherry tree, cherry blossom"
雑貨,ざっか,「半分はインドざっか屋で、半分は免税店――　パソコンなんかも扱ってる」,,,6,"miscellaneous goods, general goods, sundries"
賛成,さんせい,私は彼の意見にさんせいだ。,,,6,"approval, agreement, support, favour, favor"
酸素,さんそ,私たちはさんそ無しでは生きていけない。,,,6,oxygen (O)
酸性,さんせい,さんせいの強い雨が観測された,,,6,"acidity, acidic"
医師,いし,彼は歯科いしです。,,,6,"doctor, physician"
志,こころざし,彼女は高いこころざしを持っている,,,6,"will, resolution, intention"
意志,いし,彼はいしの強い人です。,,,6,"will, volition, intention, intent, determination"
支配,しはい,その権力者によるしはいは50年以上続いたんです。,,,6,"domination, rule, control"
支える,ささえる,父親には一家をささえる責任がある。,,,6,"to support, to prop, to sustain"
差し支え,さしつかえ,おさしつかえなければ事情を話して下さい,,,6,"hindrance, impediment"
枝,えだ,強風で木のえだが折れた。,,,6,"branch, bow, bough, twig, limb"
資料,しりょう,図書館でしりょうを借りて来ました。,,,6,"materials, data, document"
資格,しかく,彼の言うとおりだ  私には民主共和制の旗手たるしかくなどありはせん,,,6,"qualifications, requirements, capabilities"
飼う,かう,ペットをかったことはありますか。,,,6,"to keep (a pet or other animal), to raise, to have"
飼育,しいく,ここから 校舎までは距離あるし しいく小屋に来てること誰にも言ってないから  注意も向かないかもしれないのん,,,6,"breeding, raising, rearing"
似る,にる,女の子は話し方まで母親ににるわね。,,,6,"to resemble, to look like"
類似,るいじ,二つの作品はるいじしている,,,6,"esemblance, similarity, analogous"
示す,しめす,彼は新製品に興味をしめしている。,,,6,"to (take out and) show, to demonstrate, to tell"
指示,しじ,上司のしじに従った。,,,6,"indication, denotation"
知識,ちしき,彼はちしきの吸収が早いですね。,,,6,"knowledge, information"
常識,じょうしき,そんなのじょうしきだよ。,,,6,"common sense, good sense, common knowledge"
質す,ただす,失礼 役儀によってただすが 卿の官位 および姓名は？,,,6,"to enquire of someone about something (inquire), to question"
質問,しつもん,しつもんの意味は分かりましたか。,,,6,"question, inquiry, enquiry"
校舎,こうしゃ,こうしゃから歌声が聞こえて来たよ。,,,6,school building
謝る,あやまる,彼は直ぐにあやまりました。,,,6,"to apologize, to apologise"
感謝,かんしゃ,家族にかんしゃしています。,,,6,"thanks, gratitude"
月謝,げっしゃ,先生にげっしゃを渡しましたか。,,,6,monthly tuition fee
授ける,さずける,それがお前にこのワムウがさずける死の前の名誉,,,6,"to grant, to award, to teach"
授業,じゅぎょう,今日は日本語のじゅぎょうがあります。,,,6,"lesson, class work, teaching, instruction"
教授,きょうじゅ,彼は化学のきょうじゅです。,,,6,"professor teaching, instruction"
修士,しゅうし,彼はしゅうし論文を書き上げた,,,6,master's (academic degree)
修理,しゅうり,車をしゅうりに出した。,,,6,"repairing, mending, servicing"
芸術,げいじゅつ,彼はげいじゅつ的な才能にあふれているね。,,,6,"(fine) art, the arts"
技術,ぎじゅつ,彼は非常に高いぎじゅつを持っている。,,,6,"technology, engineering, skill"
述べる,のべる,上司が意見をのべた。,,,6,"to state, to express, to mention"
記述,きじゅつ,日本の古い料理法についてのきじゅつを読んだんだ。,,,6,"description, descriptor"
準備,じゅんび,明日の会議のじゅんびをした。,,,6,"preparation, setup, arrangements, provision, reserve"
基準,きじゅん,判断のきじゅんが示された。,,,6,"standard, basis, criterion, norm, reference, datum"
順序,じゅんじょ,正しいじゅんじょで操作してください。,,,6,"order, sequence, procedure"
序列,じょれつ,年功じょれつならば  ボトバイさん。 実際の進行能力ならばチードルさん。,,,6,"rank, ranking order, hierarchy"
承る,うけたまわる,うけたまわりました では今後のアクア様のお仕事はこの私が引き継ぎますので,,,6,"to hear, to be told to receive (order), to undertake"
承知,しょうち,そのことはしょうちしております。,,,6,"knowledge, awareness consent, acceptance"
招く,まねく,両親を食事にまねいた。,,,6,"to invite, to ask"
招待,しょうたい,高校の時の先生を結婚式にしょうたいした。,,,6,invitation
証,あかし,そのあかしに自首するために戻ってきたんだよ,,,6,"proof (e.g. of love, of innocence), evidence"
保証,ほしょう,この製品のほしょう期間は5年間となっております。,,,6,"guarantee, security, assurance, pledge, warranty"
常に,つねに,科学はつねに進歩している。,,,6,"always, constantly"
情け,なさけ,こんなことも知らないとはなさけない。,,,6,"miserable, pitiable"
感情,かんじょう,彼はかんじょうを込めてその歌を歌ったの。,,,6,"emotion, feeling, feelings"
情報,じょうほう,学生たちはインターネットでいろいろなじょうほうを集めた。,,,6,"information, news, intelligence"
条約,じょうやく,2国間でじょうやくが結ばれました。,,,6,"treaty, pact"
織物,おりもの,その町はおりもの業で有名です。,,,6,"textile, fabric"
組織,そしき,彼はあるそしきのリーダーだ。,,,6,organization
職業,しょくぎょう,医師は人の命に関わる大切なしょくぎょうだよ。,,,6,"occupation, business"
退職,たいしょく,私は今月一杯でたいしょくします。,,,6,"retirement, resignation"
制度,せいど,来年から新しいせいどが始まります。,,,6,"system, institution, organization, organisation"
勢い,いきおい,そのチームにはいきおいがありますね。,,,6,"force, vigor"
情勢,じょうせい,私は世界じょうせいを知るために毎日ニュースを見るわ。,,,6,"state of things, state of affairs, condition"
女性,じょせい,そのパーティーにじょせいは何人来ますか。,,,6,"woman, female"
性質,せいしつ,この犬は穏やかなせいしつだよ。,,,6,"nature, property, disposition"
政,まつりごと,その後　四季崎の刀を妄信した旧将軍が行ったまつりごとが かの悪法　刀狩りだ,,,6,"rule, government"
政治,せいじ,私はせいじに関心がある。,,,6,"politics, government"
精神,せいしん,その歪んだせいしん 醜悪なる狂気  心の奥底まで魂をディオに売り渡したな,,,6,"mind, soul, heart, spirit, intention"
精度,せいど,バカ野郎 どこ狙ってんだ  し しかし コイツに的を狙えるせいどなんかありませんよ,,,6,"precision, accuracy"
製品,せいひん,彼は新せいひんに興味を示している。,,,6,"manufactured goods, finished goods, product"
製造,せいぞう,この工場ではエアコンをせいぞうしています。,,,6,"manufacture, production"
税関,ぜいかん,毛皮をぜいかんで没収されたんだ。,,,6,"customs, customs house"
税金,ぜいきん,これはぜいきんの無駄遣いだね。,,,6,"tax, duty"
成績,せいせき,せいせきが上がりました。,,,6,"results, record, grades, marks"
功績,こうせき,今回の勝利に貴官のこうせきは計り知れない,,,6,"achievements, merit, meritorious service"
責める,せめる,僕ね　あの日からずっと自分をせめてきた,,,6,"to condemn, to blame"
責任,せきにん,彼は失敗のせきにんを取って、会社を辞めた。,,,6,"duty, responsibility (incl. supervision of staff)"
責務,せきむ,ビッテンフェルトは自己のせきむを全うしなかったのだぞ？  罰せられて当然ではないか,,,6,"duty, obligation"
接する,せっする,子供が動物にせっするのは良いことです。,,,6,"to touch, to come in contact with"
接続,せつぞく,コンピューターをネットワークにせつぞくしました。,,,6,"connection, attachment, union"
面接,めんせつ,新しい仕事のめんせつに行ってきました。,,,6,interview (e.g. for a job)
設ける,もうける,授業の終わりに復習の時間をもうけた。,,,6,"to create, to establish"
建設,けんせつ,新しいビルのけんせつが始まった。,,,6,"construction, establishment"
設備,せつび,この研究所には最新のせつびが揃っています。,,,6,"equipment, device, facilities, installation"
絶える,たえる,あの家は笑いがたえないね。,,,6,"to die out, to peter out, to become extinc"
絶望,ぜつぼう,「そうやってぜつぼう感を煽るな！まだ終わってねえよ！」,,,6,"despair, hopelessness"
舌,した,したを出してください。,,,6,tongue
毒舌,どくぜつ,わあっ メールじゃどくぜつ！君のような人がネットで私の悪口を書くのですね！,,,6,"wicked tongue, abusive language"
銭,ぜに,あのなあ 俺は餅を１つ買いたいだけだ ぜにだってある,,,6,round coin with a (square) hole in the center money
金銭,きんせん,きんせんのトラブルには関わりたくありません。,,,6,"money, cash"
先祖,せんぞ,神道ではせんぞを大切にします。,,,6,ancestor
祖父,そふ,そふが病気になった。,,,6,grandfather
祖母,そぼ,私のそぼは百才です。,,,6,grandmother
塩素,えんそ,髪にえん分やえんそなどの不純物が残ってしまっても、  パサついたり、髪が茶色くなる原因になるそうですよ,,,6,chlorine (Cl)
素敵,すてき,このアクセサリーはすてきね。,,,6,"lovely, dreamy, beautiful"
総合,そうごう,全員の意見をそうごうしてみましょう。,,,6,"synthesis, coordination, putting together"
総会,そうかい,来月のそうかいは東京で行われます。,,,6,general meeting
仏像,ぶつぞう,ぶつぞうに手を合わせて拝みました。,,,6,"statue of Buddha, image of Buddha"
想像,そうぞう,そんなことはそうぞうできないよ。,,,6,"imagination, guess"
増える,ふえる,この町は人口がふえた。,,,6,"to increase, to multiply"
増す,ます,大雨で川の水かさがましているな。,,,6,"to increase, to grow"
増加,ぞうか,島の人口は年々ぞうかしています。,,,6,"increase, rise, growth, addition, increment"
木造,もくぞう,私はもくぞうの家屋が好きです。,,,6,"wooden, made of wood"
則る,のっとる,人類憲章にのっとって処理すればいい  これまで そうしてきたようにな,,,6,"to conform to, to be in accordance with"
規則,きそく,あの会社のきそくは厳しいです。,,,6,"rule, regulation"
法則,ほうそく,勝利するにはほうそくがあるそうだ。,,,6,"law, rule"
測定,そくてい,これから身長と体重をそくていします。,,,6,measurement
予測,よそく,イェーガー よそくされた最終警戒ラインを越えた 追撃の機影はなし,,,6,"prediction, estimation"
属する,ぞくする,私は市民オーケストラにぞくしています。,,,6,"to belong to, to come under, to be affiliated with, to be subject to"
金属,きんぞく,きんぞくは高温で溶かします。,,,6,metal
損なう,そこなう,会社の信頼をそこなうような振る舞いは慎んでください,,,6,"to harm, to hurt, to injure"
損,そん,パチンコで5000円そんしました。,,,6,"loss, damage, harm"
破損,はそん,ううっ コーネリアに受けたはそん箇所が！,,,6,damage
形態,けいたい,魔導師の最適な運用けいたいかと愚考いたします,,,6,"form, shape, figure"
態度,たいど,彼のたいどは誠意を欠いています。,,,6,"attitude, manner, behaviour"
貸す,かす,私は彼に本をかしています。,,,6,"to lend, to loan"
貸借,たいしゃく,金銭のたいしゃくをする際は契約書を作成するべきだ,,,6,"loan, debit and credit, lending and borrowing"
退く,しりぞく,エネルギー流に引火して危険です  だが ここでしりぞくわけにはいかん,,,6,"to step back, to move back, to retreat"
退院,たいいん,母が今日たいいんします。,,,6,"leaving hospital, discharge from hospital"
集団,しゅうだん,テロしゅうだんが警察に捕まりました。,,,6,"group, mass"
布団,ふとん,ふとんを押し入れにしまいました。,,,6,futon
断る,ことわる,私は彼のプロポーズをことわった。,,,6,"to refuse, to reject, to dismiss"
判断,はんだん,彼のはんだんは正しい。,,,6,"judgment, judgement"
横断,おうだん,道路をおうだんするときは注意して。,,,6,"crossing, traversing"
築く,きずく,どういう意味? 良き伴侶に巡り合い、安定した生活をきずく・・  それ以上の望みなんてないでしょ?,,,6,"to build, to construct"
建築,けんちく,私は西洋のけんちくに興味があります。,,,6,"construction, architecture (of buildings)"
張る,はる,疲れて肩がはっています。,,,6,"to stick, to paste, to affix  strain, be stretched"
主張,しゅちょう,上司は私のしゅちょうを受け入れた。,,,6,"claim, insistence, assertion"
提げる,さげる,俺は何日かに１度の割合で 一升瓶をさげて神社へと向かった,,,6,"to take along, to hold in the hand"
提出,ていしゅつ,教授にレポートをていしゅつしました。,,,6,"to present, to submit"
提案,ていあん,そのアイデアは彼のていあんです。,,,6,"proposal, proposition, suggestion"
程,ほど,冗談にもほどがある。,,,6,"degree, extent, bounds"
程度,ていど,このていどの怪我なら大丈夫です。,,,6,"degree, amount, grade"
過程,かてい,プログラムのかていに問題があるの。,,,6,"process, course, mechanism"
敵わない,かなわない,「いえいえ。鈴姉には全然、かなわないし」,,,6,no match for
敵,てき,あそこにてきがひそんでいる。,,,6,"opponent, rival"
適当,てきとう,その質問のてきとうな答えが見つかりません。,,,6,"suitable, proper, appropriate"
快適,かいてき,未熟を恥じることはないわ  私なんか未熟を売り物にして 結構 かいてきにやってるわよ,,,6,"pleasant, agreeable, comfortable"
統べる,すべる,ひとつ質問してもいいだろうか  なんでしょうか？  世界をすべる資格とはなんですか,,,6,"to rule over, to govern, to command, to control"
大統領,だいとうりょう,フランスのだいとうりょうは誰ですか。,,,6,"president, chief executive"
伝統,でんとう,あの村はでんとうを保守している。,,,6,"tradition, convention"
統制,とうせい,部下のとうせいは士官の義務ですから,,,6,"regulation, control"
導く,みちびく,先生は私たちをみちびいてくれます。,,,6,"to guide, to lead"
指導,しどう,新しいコーチのしどうは厳しかった。,,,6,"guidance, leadership"
銅,どう,10円玉はどうでできています。,,,6,copper
銅像,どうぞう,正面玄関前にルドルフ大帝のどうぞうがあります 当てても構わなければ撃ちますが？  何？,,,6,bronze statue
道徳,どうとく,子供にはどうとくをきちんと教えていきたいと思います。,,,6,morals
悪徳,あくとく,ニューヨークであくとくポリ公から見ず知らずの盗人の俺を助けてくれた恩人なんだ,,,6,"vice, immorality, corruption"
独立,どくりつ,成年になるとどくりつした戸籍を作れます。,,,6,"independence (e.g. Independence Day), self-support"
独身,どくしん,私の兄はまだどくしんです。,,,6,"bachelorhood, single, unmarried, celibate"
任せる,まかせる,スケジュールの調整は君にまかせるわ。,,,6,to entrust (e.g. a task) to another
燃える,もえる,山がもえています。,,,6,"to burn, to get fired up"
燃料,ねんりょう,車からねんりょうがもれていますよ。,,,6,fuel
破る,やぶる,全軍に徹底させてください  略奪 暴行などは一切禁止 やぶる者は極刑に処すと  はっ,,,6,"to tear, to rip, to break"
評判,ひょうばん,巷でひょうばんですよ,,,6,"fame, reputation"
出版,しゅっぱん,この本は15年前にしゅっぱんされた。,,,6,publication
版図,はんと,ｶｲｻﾞｰ･ﾗｲﾝﾊﾙﾄがﾌｪｻﾞｰﾝへの遷都の意思を示したのはこれが最初である  それは自由惑星同盟領を完全に併合した場合  新帝国のはんとはフェザーンが その中心地になることを見越してのことである,,,6,territory
犯す,おかす,彼は大きな過ちをおかしている。,,,6,"to commit (e.g. crime), to perpetrate"
比べる,くらべる,今月と先月の売上をくらべた。,,,6,"to compare, to make a comparison"
比例,ひれい,努力と結果がひれいしていないの。,,,6,proportion
肥える,こえる,てめぇらの言う 我々ってのは てめぇらがこえるために守ってる 友達の話だろう,,,6,"to grow fat, to gain weight, to put on weight"
肥満,ひまん,ひまんはいろいろな病気につながる,,,6,"corpulence, fatness, obesity"
